1/4/2020,0,1
2/4/2020,0,1
3/4/2020,0,1
4/4/2020,0,1
5/4/2020,0,1
6/4/2020,0,1
7/4/2020,0,1
8/4/2020,0,1
9/4/2020,0,1
10/4/2020,1,2
11/4/2020,2,4
12/4/2020,0,4
13/4/2020,1,5
14/4/2020,4,9
15/4/2020,0,9
16/4/2020,0,9
17/4/2020,2,11
18/4/2020,0,11
19/4/2020,0,11
20/4/2020,1,12
21/4/2020,1,13
22/4/2020,1,14
23/4/2020,2,16
24/4/2020,1,17
25/4/2020,1,18
26/4/2020,0,18
27/4/2020,1,19
28/4/2020,0,19
29/4/2020,0,19
30/4/2020,0,19
1/5/2020,0,19
2/5/2020,1,20
3/5/2020,0,20
4/5/2020,0,20
5/5/2020,0,20
6/5/2020,1,21
7/5/2020,0,21
8/5/2020,0,21
9/5/2020,0,21
10/5/2020,0,21
11/5/2020,0,21
12/5/2020,0,21
13/5/2020,0,21
14/5/2020,0,21
15/5/2020,0,21
16/5/2020,0,21
17/5/2020,0,21
18/5/2020,0,21
19/5/2020,0,21
20/5/2020,0,21
21/5/2020,0,21
22/5/2020,0,21
23/5/2020,0,21
24/5/2020,0,21
25/5/2020,0,21
26/5/2020,0,21
27/5/2020,0,21
28/5/2020,1,22
29/5/2020,0,22
30/5/2020,0,22
31/5/2020,0,22
1/6/2020,0,22
2/6/2020,0,22
3/6/2020,0,22
4/6/2020,0,22
5/6/2020,0,22
6/6/2020,0,22
7/6/2020,0,22
8/6/2020,0,22
9/6/2020,0,22
10/6/2020,0,22
11/6/2020,0,22
12/6/2020,0,22
13/6/2020,0,22
14/6/2020,0,22
15/6/2020,0,22
16/6/2020,0,22
17/6/2020,0,22
18/6/2020,0,22
19/6/2020,0,22
20/6/2020,0,22
21/6/2020,0,22
22/6/2020,0,22
23/6/2020,0,22
24/6/2020,0,22
25/6/2020,0,22
26/6/2020,0,22
27/6/2020,0,22
28/6/2020,0,22
29/6/2020,0,22
30/6/2020,0,22
1/7/2020,0,22
2/7/2020,0,22
